Rsi_14,Roc_15,Macdh_12_26_9,Price_vs_sma20,Sma20_vs_sma100,Bb_position,Atr_14,Close,action_type,action_amount,outcome_profit_change,action_type_code
59.198625535239856,0.08505638978291286,-77.93189547317502,1.0521465382844848,1.2196168940403234,0.8106139948270185,2883.597419929594,59760.11,BUY,0.727283007697131,0.04659689758822279,1
59.198625535239856,0.08505638978291286,-77.93189547317502,1.0521465382844848,1.2196168940403234,0.8106139948270185,2883.597419929594,59760.11,SELL,0.2930893031425357,0.0,0
59.198625535239856,0.08505638978291286,-77.93189547317502,1.0521465382844848,1.2196168940403234,0.8106139948270185,2883.597419929594,59760.11,SHORT,0.21841679923054935,-0.014430760470916855,-1
59.198625535239856,0.08505638978291286,-77.93189547317502,1.0521465382844848,1.2196168940403234,0.8106139948270185,2883.597419929594,59760.11,HOLD,0.5207676312009905,0.0,0
59.694693801457824,0.07382062890599617,-0.6937595358610906,1.0503501626400207,1.2179583668206513,0.8002643778373171,2785.3068899346235,59967.76,BUY,0.8045019545938683,0.04029461723698709,1
59.694693801457824,0.07382062890599617,-0.6937595358610906,1.0503501626400207,1.2179583668206513,0.8002643778373171,2785.3068899346235,59967.76,SELL,0.0689177749063914,0.0,0
59.694693801457824,0.07382062890599617,-0.6937595358610906,1.0503501626400207,1.2179583668206513,0.8002643778373171,2785.3068899346235,59967.76,SHORT,0.5264346758984878,-0.027420093998647563,-1
59.694693801457824,0.07382062890599617,-0.6937595358610906,1.0503501626400207,1.2179583668206513,0.8002643778373171,2785.3068899346235,59967.76,HOLD,0.8218196847543381,0.0,0
59.21423453684025,0.07269464356107114,28.221558017801954,1.043106752966716,1.2166156508649775,0.7598878186235576,2718.36211208215,59839.08,BUY,0.9865170670085321,0.05604208698671136,1
59.21423453684025,0.07269464356107114,28.221558017801954,1.043106752966716,1.2166156508649775,0.7598878186235576,2718.36211208215,59839.08,SELL,0.0779229977532171,0.0,0
59.21423453684025,0.07269464356107114,28.221558017801954,1.043106752966716,1.2166156508649775,0.7598878186235576,2718.36211208215,59839.08,SHORT,0.7027867941215847,-0.04132950391486693,-1
59.21423453684025,0.07269464356107114,28.221558017801954,1.043106752966716,1.2166156508649775,0.7598878186235576,2718.36211208215,59839.08,HOLD,0.7482789555708421,0.0,0
67.43873665592824,0.10370334370983514,272.78768145805225,1.0976579625908454,1.2207133614546033,1.0773726980440186,2810.3548183619964,63588.93,BUY,0.7562959502955001,-0.02579620345041848,1
67.43873665592824,0.10370334370983514,272.78768145805225,1.0976579625908454,1.2207133614546033,1.0773726980440186,2810.3548183619964,63588.93,SELL,0.10880403731235733,0.0,0
67.43873665592824,0.10370334370983514,272.78768145805225,1.0976579625908454,1.2207133614546033,1.0773726980440186,2810.3548183619964,63588.93,SHORT,0.7151031127572619,0.022960966803385448,-1
67.43873665592824,0.10370334370983514,272.78768145805225,1.0976579625908454,1.2207133614546033,1.0773726980440186,2810.3548183619964,63588.93,HOLD,0.83261936895295,0.0,0
65.10996691675678,0.07094135066032337,360.3567977147759,1.0761431962078383,1.2250370768613077,1.0163535784204334,2878.1316170504256,62971.33,BUY,0.46702762848968193,-0.021560690544965865,1
65.10996691675678,0.07094135066032337,360.3567977147759,1.0761431962078383,1.2250370768613077,1.0163535784204334,2878.1316170504256,62971.33,SELL,0.4299272209755707,0.0,0
65.10996691675678,0.07094135066032337,360.3567977147759,1.0761431962078383,1.2250370768613077,1.0163535784204334,2878.1316170504256,62971.33,SHORT,0.1520147941040383,0.006713850584177232,-1
65.10996691675678,0.07094135066032337,360.3567977147759,1.0761431962078383,1.2250370768613077,1.0163535784204334,2878.1316170504256,62971.33,HOLD,0.22478839055842814,0.0,0
65.66220274464045,0.07563608097408392,400.57023659921833,1.0732219834311532,1.226085850045086,0.9809718652263476,2804.9122158325385,63238.42,BUY,0.7873721132947288,-0.08671992471752958,1
65.66220274464045,0.07563608097408392,400.57023659921833,1.0732219834311532,1.226085850045086,0.9809718652263476,2804.9122158325385,63238.42,SELL,0.10361459208883561,0.0,0
65.66220274464045,0.07563608097408392,400.57023659921833,1.0732219834311532,1.226085850045086,0.9809718652263476,2804.9122158325385,63238.42,SHORT,0.027538934058620734,0.0029780169647329806,-1
65.66220274464045,0.07563608097408392,400.57023659921833,1.0732219834311532,1.226085850045086,0.9809718652263476,2804.9122158325385,63238.42,HOLD,0.13518529566524673,0.0,0
58.83447303020843,0.04609672392209618,274.98864275814844,1.0374538403139293,1.2256216000101474,0.753640772691443,2856.1120575587856,61420.0,BUY,0.9592875968473962,-0.08987003541627593,1
58.83447303020843,0.04609672392209618,274.98864275814844,1.0374538403139293,1.2256216000101474,0.753640772691443,2856.1120575587856,61420.0,SELL,0.062102019775023165,0.0,0
58.83447303020843,0.04609672392209618,274.98864275814844,1.0374538403139293,1.2256216000101474,0.753640772691443,2856.1120575587856,61420.0,SHORT,0.04018937307227044,0.003684728186575908,-1
58.83447303020843,0.04609672392209618,274.98864275814844,1.0374538403139293,1.2256216000101474,0.753640772691443,2856.1120575587856,61420.0,HOLD,0.47149214917173077,0.0,0
54.30080177557997,0.01821020820651098,80.97034012179688,1.0108986285830655,1.2248326655818627,0.5794468238618786,2859.4683391617295,60064.21,BUY,0.6628752662378863,-0.039549226762416685,1
54.30080177557997,0.01821020820651098,80.97034012179688,1.0108986285830655,1.2248326655818627,0.5794468238618786,2859.4683391617295,60064.21,SELL,0.753259389629184,0.0,0
